ClientNo	RoleType	DocType	NoOfCopy	promptUser	collated	PrinterSetup	ReportNo
5423	1	1	1	0	1	0	16
5423	1	2	2	0	1	0	92
5423	1	6	1	0	1	0	22
5423	1	7	1	0	1	0	103
5425	1	1	1	0	1	0	14
5425	1	2	3	0	1	0	91
5425	1	6	1	0	1	0	22
5425	1	7	1	0	1	0	82
5426	1	2	1	0	1	0	92
5426	1	6	1	0	1	0	22
5426	1	7	1	0	1	0	81
5429	1	1	1	0	1	0	16
5429	1	2	4	0	1	0	93
5429	1	7	1	0	1	0	10
5430	1	1	1	0	1	0	16
5430	1	2	4	0	1	0	7
5430	1	7	1	0	1	0	10
5431	1	1	1	0	1	0	16
5431	1	2	4	0	1	0	111
5431	1	6	1	0	1	0	22
5431	1	7	1	0	1	0	73
5433	1	1	1	0	1	0	16
5433	1	2	3	0	1	0	7
5433	1	7	1	0	1	0	10
5435	1	2	2	0	1	0	7
5435	1	6	1	0	1	0	22
5435	1	7	1	0	1	0	10
5436	1	2	1	0	1	0	93
5437	1	1	1	0	1	0	16
5437	1	2	3	0	1	0	92
5437	1	6	1	0	1	0	22
5437	1	7	1	0	1	0	103
5438	1	2	3	0	1	0	7
5438	1	6	1	0	1	0	22
5438	1	7	2	0	1	0	9
5441	1	2	3	0	1	0	7
5441	1	6	1	0	1	0	22
5441	1	7	2	0	1	0	10
5445	1	1	1	0	1	0	48
5445	1	2	5	0	1	0	7
5445	1	7	3	0	1	0	12
5446	1	1	1	0	1	0	16
5446	1	2	4	0	1	0	7
5446	1	7	1	0	1	0	10
5451	1	1	1	0	1	0	16
5451	1	2	3	0	1	0	7
5451	1	7	1	0	1	0	103
5452	1	2	3	0	1	0	7
5452	1	6	1	0	1	0	22
5452	1	7	2	0	1	0	10
5454	2	2	1	0	1	0	8
5454	2	6	1	0	1	0	22
5454	2	7	1	0	1	0	81
5454	2	9	1	0	1	0	23
5456	1	2	2	0	1	0	93
5456	1	6	1	0	1	0	22
5456	1	7	1	0	1	0	81
5457	1	1	1	0	1	0	48
5457	1	2	6	0	1	0	7
5457	1	7	3	0	1	0	10
5462	1	1	1	0	1	0	16
5462	1	2	2	0	1	0	92
5462	1	6	1	0	1	0	22
5462	1	7	1	0	1	0	103
5463	1	2	3	0	1	0	7
5463	1	6	1	0	1	0	22
5463	1	7	1	0	1	0	10
5465	1	2	1	0	1	0	93
5465	1	6	1	0	1	0	109
5465	1	7	1	0	1	0	81
5469	1	1	1	0	1	0	48
5469	1	2	2	0	1	0	93
5469	1	6	1	0	1	0	109
5469	1	7	1	0	1	0	103
5471	1	1	1	0	1	0	48
5471	1	2	6	0	1	0	7
5471	1	7	3	0	1	0	10
5472	1	1	1	0	1	0	16
5472	1	2	4	0	1	0	7
5472	1	7	1	0	1	0	12
5475	1	2	2	0	1	0	92
5475	1	6	1	0	1	0	22
5475	1	7	1	0	1	0	81
5477	1	1	1	0	1	0	16
5477	1	2	3	0	1	0	7
5477	1	7	1	0	1	0	10
5479	1	2	1	0	1	0	24
5482	1	2	1	0	1	0	24
5482	1	6	1	0	1	0	22
5482	1	7	1	0	1	0	25
5483	1	1	1	0	1	0	16
5483	1	1	1	0	1	0	48
5483	1	2	5	0	1	0	92
5483	1	6	1	0	1	0	22
5483	1	7	3	0	1	0	103
5490	1	2	2	0	1	0	93
5490	1	7	1	0	1	0	81
5491	1	2	1	0	1	0	91
5491	1	7	1	0	1	0	82
5495	1	2	3	0	1	0	7
5495	1	7	2	0	1	0	10
5496	1	2	2	0	1	0	93
5496	1	6	1	0	1	0	22
5496	1	7	1	0	1	0	81
5497	1	2	2	0	1	0	91
5497	1	7	1	0	1	0	82
5498	1	2	3	0	1	0	7
5498	1	7	2	0	1	0	10
5502	1	2	3	0	1	0	7
5502	1	7	2	0	1	0	10
5505	1	2	1	0	1	0	7
5506	1	2	2	0	1	0	91
5506	1	7	1	0	1	0	82
5507	1	2	2	0	1	0	7
5507	1	6	1	0	1	0	22
5507	1	7	1	0	1	0	10
5509	1	2	1	0	1	0	92
5509	1	6	1	0	1	0	22
5509	1	7	1	0	1	0	82
5509	1	13	1	0	1	0	42
5509	1	14	1	0	1	0	69
5512	1	1	1	0	1	0	16
5512	1	1	1	0	1	0	48
5512	1	2	3	0	1	0	92
5512	1	6	1	0	1	0	22
5512	1	7	1	0	1	0	103
5513	1	2	3	0	1	0	7
5513	1	7	2	0	1	0	10
5516	1	2	3	0	1	0	1
5516	1	7	1	0	1	0	9
5518	1	2	3	0	1	0	7
5518	1	6	1	0	1	0	22
5518	1	7	1	0	1	0	10
5519	1	1	1	0	1	0	14
5519	1	2	1	0	1	0	91
5519	1	6	1	0	1	0	22
5519	1	7	1	0	1	0	82
5522	14	2	1	0	1	0	24
5522	14	7	1	0	1	0	25
5526	1	2	1	0	1	0	91
5526	1	7	1	0	1	0	82
5527	1	2	1	0	1	0	91
5527	1	6	1	0	1	0	22
5527	1	7	1	0	1	0	82
5529	1	2	3	0	1	0	1
5529	1	7	1	0	1	0	9
5532	1	1	1	0	1	0	16
5532	1	2	4	0	1	0	93
5532	1	7	1	0	1	0	10
5533	1	2	3	0	1	0	7
5533	1	6	1	0	1	0	22
5533	1	7	1	0	1	0	10
5534	1	2	3	0	1	0	7
5534	1	7	1	0	1	0	10
5535	1	2	1	0	1	0	1
5535	1	7	1	0	1	0	25
5536	1	2	3	0	1	0	1
5536	1	7	1	0	1	0	9
5537	1	2	1	0	1	0	91
5537	1	7	1	0	1	0	82
5540	1	2	2	0	1	0	7
5540	1	6	1	0	1	0	22
5540	1	7	1	0	1	0	10
5543	1	2	4	0	1	0	7
5543	1	6	1	0	1	0	22
5543	1	7	2	0	1	0	10
5544	1	2	2	0	1	0	93
5544	1	7	1	0	1	0	81
5546	1	2	2	0	1	0	92
5546	1	6	1	0	1	0	22
5546	1	7	1	0	1	0	81
5548	1	1	1	0	1	0	16
5548	1	2	9	0	1	0	93
5548	1	7	5	0	1	0	103
5549	1	2	1	0	1	0	1
5549	1	7	1	0	1	0	9
5552	1	2	1	0	1	0	93
5552	1	6	1	0	1	0	22
5552	1	7	1	0	1	0	103
5553	1	2	2	0	1	0	93
5553	1	6	1	0	1	0	22
5553	1	7	1	0	1	0	103
5554	1	2	1	0	1	0	91
5554	1	6	1	0	1	0	22
5554	1	7	1	0	1	0	103
5555	1	2	2	0	1	0	91
5555	1	7	1	0	1	0	82
5556	1	2	2	0	1	0	1
5556	1	7	2	0	1	0	9
5558	1	2	2	0	1	0	91
5558	1	7	1	0	1	0	82
5560	1	2	2	0	1	0	1
5560	1	7	1	0	1	0	9
5561	1	2	3	0	1	0	1
5561	1	7	2	0	1	0	9
5562	1	2	2	0	1	0	91
5562	1	7	1	0	1	0	9
5563	1	2	3	0	1	0	1
5563	1	7	2	0	1	0	9
5565	1	2	1	0	1	0	1
5565	1	7	1	0	1	0	27
5566	1	2	2	0	1	0	91
5566	1	7	1	0	1	0	82
5567	8	6	1	0	1	0	22
5567	8	7	1	0	1	0	10
5568	1	2	3	0	1	0	1
5568	1	7	1	0	1	0	9
5569	1	2	1	0	1	0	1
5569	1	6	1	0	1	0	22
5569	1	7	1	0	1	0	9
5569	1	14	1	0	1	0	45
5570	1	2	1	0	1	0	91
5570	1	7	1	0	1	0	82
5571	1	2	3	0	1	0	1
5571	1	7	2	0	1	0	9
5572	1	2	2	0	1	0	91
5572	1	7	1	0	1	0	82
5573	1	2	2	0	1	0	92
5573	1	7	1	0	1	0	81
5574	1	2	3	0	1	0	1
5574	1	7	1	0	1	0	9
5575	1	1	1	0	1	0	48
5575	1	2	6	0	1	0	7
5575	1	7	3	0	1	0	10
5576	1	2	1	0	1	0	8
5581	1	2	3	0	1	0	1
5581	1	7	1	0	1	0	9
5585	8	6	1	0	1	0	22
5585	16	6	1	0	1	0	22
5586	1	2	3	0	1	0	1
5586	1	7	2	0	1	0	9
5587	8	6	1	0	1	0	22
5591	1	2	3	0	1	0	91
5591	1	7	1	0	1	0	82
5593	1	2	2	0	1	0	92
5593	1	6	1	0	1	0	69
5593	1	7	1	0	1	0	81
5595	1	2	3	0	1	0	92
5595	1	7	2	0	1	0	81
5597	1	2	3	0	1	0	7
5597	1	6	1	0	1	0	22
5597	1	7	2	0	1	0	10
5598	1	2	3	0	1	0	7
5598	1	6	1	0	1	0	22
5598	1	7	2	0	1	0	10
5599	1	2	2	0	1	0	91
5599	1	7	1	0	1	0	82
5602	1	2	3	0	1	0	7
5602	1	6	1	0	1	0	22
5602	1	7	1	0	1	0	10
5605	1	2	1	0	1	0	1
5605	1	7	1	0	1	0	9
5607	1	2	2	0	1	0	7
5607	1	6	1	0	1	0	22
5607	1	7	1	0	1	0	10
5610	1	2	3	0	1	0	7
5610	1	7	2	0	1	0	10
5611	1	2	2	0	1	0	91
5611	1	6	1	0	1	0	22
5611	1	7	1	0	1	0	82
5612	1	2	2	0	1	0	93
5612	1	6	1	0	1	0	22
5612	1	7	1	0	1	0	81
5613	1	2	3	0	1	0	1
5613	1	7	1	0	1	0	9
5617	1	2	2	0	1	0	7
5617	1	7	1	0	1	0	10
5618	1	2	3	0	1	0	7
5618	1	7	1	0	1	0	10
5620	1	2	2	0	1	0	93
5620	1	6	1	0	1	0	22
5620	1	7	1	0	1	0	103
5622	1	2	3	0	1	0	1
5622	1	7	1	0	1	0	9
5623	1	1	1	0	1	0	15
5623	1	2	1	0	1	0	1
5623	1	7	1	0	1	0	9
5631	1	1	1	0	1	0	48
5631	1	2	7	0	1	0	7
5631	1	7	4	0	1	0	70
5634	1	2	3	0	1	0	7
5634	1	6	1	0	1	0	22
5634	1	7	1	0	1	0	10
5635	1	2	2	0	1	0	7
5635	1	7	1	0	1	0	10
5636	1	2	3	0	1	0	7
5636	1	7	1	0	1	0	70
5639	1	2	2	0	1	0	91
5639	1	3	1	0	1	0	20
5639	1	6	1	0	1	0	22
5639	1	7	1	0	1	0	82
5641	1	2	3	0	1	0	7
5641	1	7	1	0	1	0	10
5642	1	2	1	0	1	0	91
5642	1	7	1	0	1	0	82
5645	1	2	3	0	1	0	91
5645	1	7	1	0	1	0	82
5646	1	2	1	0	1	0	93
5646	1	6	1	0	1	0	22
5646	1	7	1	0	1	0	81
5647	1	2	3	0	1	0	7
5647	1	6	1	0	1	0	22
5647	1	7	1	0	1	0	70
5648	1	1	1	0	1	0	48
5648	1	2	4	0	1	0	7
5648	1	7	8	0	1	0	10
5650	1	2	3	0	1	0	91
5650	1	7	2	0	1	0	82
5651	1	2	2	0	1	0	91
5651	1	6	1	0	1	0	22
5651	1	7	1	0	1	0	82
5652	1	2	3	0	1	0	91
5652	1	7	2	0	1	0	77
5653	1	2	2	0	1	0	91
5653	1	7	1	0	1	0	82
5654	1	2	2	0	1	0	91
5654	1	7	2	0	1	0	82
5655	1	2	3	0	1	0	91
5655	1	7	2	0	1	0	82
5657	1	1	1	0	1	0	16
5657	1	2	4	0	1	0	93
5657	1	7	1	0	1	0	10
5660	1	2	1	0	1	0	91
5660	1	7	1	0	1	0	82
5662	1	2	3	0	1	0	1
5662	1	7	2	0	1	0	9
5663	1	2	1	0	1	0	91
5663	1	6	1	0	1	0	22
5663	1	7	1	0	1	0	82
5664	1	2	1	0	1	0	91
5664	1	6	1	0	1	0	22
5664	1	7	1	0	1	0	82
5665	1	2	3	0	1	0	1
5665	1	7	1	0	1	0	9
5666	9	2	1	0	1	0	1
5667	1	2	1	0	1	0	91
5667	1	6	1	0	1	0	22
5667	1	7	1	0	1	0	82
5669	1	2	3	0	1	0	7
5669	1	7	2	0	1	0	10
5670	1	2	2	0	1	0	1
5670	1	7	2	0	1	0	9
5671	1	2	1	0	1	0	87
5671	1	3	1	0	1	0	20
5671	1	6	1	0	1	0	22
5671	1	7	1	0	1	0	82
5673	1	2	2	0	1	0	91
5673	1	7	1	0	1	0	82
5676	1	2	1	0	1	0	91
5676	1	7	1	0	1	0	82
5677	1	2	3	0	1	0	7
5677	1	6	1	0	1	0	22
5677	1	7	1	0	1	0	70
5678	1	1	1	0	1	0	16
5678	1	2	3	0	1	0	7
5678	1	6	1	0	1	0	22
5678	1	7	1	0	1	0	10
5679	1	2	1	0	1	0	93
5679	1	6	1	0	1	0	22
5679	1	7	1	0	1	0	103
5682	1	2	3	0	1	0	1
5682	1	7	1	0	1	0	9
5687	1	2	1	0	1	0	91
5687	1	6	1	0	1	0	22
5687	1	7	1	0	1	0	82
5688	1	1	1	0	1	0	16
5688	1	2	3	0	1	0	7
5688	1	7	3	0	1	0	10
5690	1	2	2	0	1	0	87
5690	1	6	1	0	1	0	22
5690	1	7	1	0	1	0	82
5691	1	2	1	0	1	0	91
5691	1	6	1	0	1	0	22
5691	1	7	1	0	1	0	82
5692	1	2	1	0	1	0	91
5692	1	7	1	0	1	0	9
5694	1	2	1	0	1	0	91
5694	1	7	1	0	1	0	82
5699	1	2	3	0	1	0	76
5700	1	2	3	0	1	0	87
5700	1	7	2	0	1	0	82
5701	1	2	3	0	1	0	91
5701	1	7	1	0	1	0	82
5702	1	2	3	0	1	0	76
5702	1	7	1	0	1	0	9
5707	1	2	3	0	1	0	76
5707	1	7	2	0	1	0	9
5708	1	2	3	0	1	0	76
5708	1	7	2	0	1	0	9
5710	1	2	3	0	1	0	91
5711	1	2	2	0	1	0	7
5711	1	6	1	0	1	0	22
5711	1	7	1	0	1	0	70
5712	1	2	3	0	1	0	1
5712	1	7	1	0	1	0	9
5713	1	2	3	0	1	0	76
5714	1	2	3	0	1	0	1
5714	1	7	1	0	1	0	9
5717	1	2	3	0	1	0	7
5717	1	6	1	0	1	0	22
5717	1	7	1	0	1	0	10
5718	1	2	3	0	1	0	1
5718	1	7	2	0	1	0	9
5726	1	2	2	0	1	0	76
5730	1	2	1	0	1	0	7
5730	1	7	1	0	1	0	10
5732	1	2	3	0	1	0	76
5732	1	7	2	0	1	0	77
5751	1	2	3	0	1	0	1
5751	1	7	1	0	1	0	9
5752	1	2	1	0	1	0	93
5752	1	6	1	0	1	0	22
5752	1	7	1	0	1	0	103
5753	8	6	1	0	1	0	22
5754	1	2	3	0	1	0	1
5755	1	1	1	0	1	0	48
5755	1	2	7	0	1	0	93
5755	1	6	1	0	1	0	22
5755	1	7	4	0	1	0	103
5757	1	2	1	0	1	0	93
5757	1	7	1	0	1	0	103
5760	1	2	2	0	1	0	93
5760	1	7	1	0	1	0	81
5761	1	2	1	0	1	0	91
5761	1	6	1	0	1	0	22
5761	1	7	1	0	1	0	82
5768	1	6	1	0	1	0	22
5768	8	6	1	0	1	0	22
5771	1	2	2	0	1	0	91
5771	1	7	1	0	1	0	82
5772	1	2	2	0	1	0	7
5772	1	6	1	0	1	0	22
5772	1	7	1	0	1	0	70
5773	1	1	1	0	1	0	74
5778	1	2	3	0	1	0	91
5778	1	7	2	0	1	0	82
5782	1	2	3	0	1	0	76
5782	1	7	2	0	1	0	77
5783	1	2	3	0	1	0	1
5783	1	7	1	0	1	0	9
5785	1	2	1	0	1	0	7
5785	1	7	1	0	1	0	10
5786	1	2	3	0	1	0	7
5786	1	7	1	0	1	0	10
5787	1	2	3	0	1	0	1
5787	1	7	1	0	1	0	9
5789	1	2	3	0	1	0	1
5789	1	7	1	0	1	0	9
5790	1	2	3	0	1	0	1
5790	1	7	1	0	1	0	9
5791	1	2	3	0	1	0	91
5791	1	7	1	0	1	0	77
5792	1	2	3	0	1	0	93
5792	1	6	1	0	1	0	22
5792	1	7	1	0	1	0	10
5793	1	1	1	0	1	0	16
5793	1	2	3	0	1	0	7
5793	1	7	1	0	1	0	10
5799	1	2	3	0	1	0	1
5799	1	7	1	0	1	0	9
5802	1	2	3	0	1	0	91
5802	1	7	2	0	1	0	82
5804	1	2	2	0	1	0	1
5804	1	7	1	0	1	0	9
5805	1	2	3	0	1	0	91
5805	1	7	1	0	1	0	9
5809	1	2	1	0	1	0	1
5809	1	7	1	0	1	0	25
5810	1	2	3	0	1	0	91
5810	1	7	2	0	1	0	77
5811	1	2	1	0	1	0	91
5811	1	7	1	0	1	0	82
5812	1	2	1	0	1	0	24
5812	1	6	1	0	1	0	33
5812	1	7	1	0	1	0	25
5813	1	2	1	0	1	0	91
5813	1	6	1	0	1	0	22
5813	1	7	1	0	1	0	82
5815	1	2	3	0	1	0	91
5815	1	7	1	0	1	0	82
5818	1	2	3	0	1	0	93
5818	1	7	1	0	1	0	10
5819	1	2	3	0	1	0	91
5819	1	7	2	0	1	0	77
5820	1	1	1	0	1	0	48
5820	1	2	6	0	1	0	93
5820	1	6	1	0	1	0	22
5820	1	7	3	0	1	0	103
5821	1	1	1	0	1	0	48
5821	1	2	5	0	1	0	93
5821	1	7	3	0	1	0	103
5822	1	2	3	0	1	0	91
5826	8	6	1	0	1	0	22
5829	1	2	3	0	1	0	91
5829	1	7	1	0	1	0	9
5830	1	2	3	0	1	0	91
5830	1	7	1	0	1	0	82
5831	1	2	3	0	1	0	91
5831	1	6	1	0	1	0	22
5831	1	7	1	0	1	0	82
5834	1	2	2	0	1	0	91
5834	1	7	1	0	1	0	82
5835	1	2	3	0	1	0	91
5835	1	7	2	0	1	0	82
5836	1	2	1	0	1	0	93
5836	1	6	1	0	1	0	22
5836	1	7	1	0	1	0	70
5837	1	2	3	0	1	0	91
5837	1	7	2	0	1	0	77
5838	1	2	2	0	1	0	91
5838	1	6	1	0	1	0	22
5838	1	7	1	0	1	0	82
5841	1	2	2	0	1	0	93
5841	1	7	1	0	1	0	81
5842	1	2	1	0	1	0	93
5842	1	6	1	0	1	0	22
5842	1	7	1	0	1	0	82
5843	1	2	3	0	1	0	91
5843	1	7	1	0	1	0	82
5846	1	2	2	0	1	0	91
5846	1	6	1	0	1	0	22
5846	1	7	1	0	1	0	82
5847	1	2	3	0	1	0	91
5847	1	7	1	0	1	0	82
5848	1	2	3	0	1	0	91
5848	1	7	1	0	1	0	9
5849	1	1	1	0	1	0	75
5849	1	2	3	0	1	0	91
5849	1	7	1	0	1	0	103
5850	1	2	3	0	1	0	91
5850	1	7	1	0	1	0	82
5852	1	2	3	0	1	0	1
5852	1	7	1	0	1	0	9
5853	1	2	3	0	1	0	1
5853	1	7	1	0	1	0	9
5854	1	2	1	0	1	0	93
5854	1	6	1	0	1	0	22
5854	1	7	1	0	1	0	103
5855	1	2	1	0	1	0	91
5856	1	2	3	0	1	0	91
5856	1	7	2	0	1	0	77
5857	1	2	3	0	1	0	91
5857	1	7	1	0	1	0	82
5858	1	2	1	0	1	0	92
5858	1	6	1	0	1	0	22
5858	1	7	1	0	1	0	81
5860	1	2	3	0	1	0	91
5860	1	7	2	0	1	0	77
5861	1	2	1	0	1	0	92
5861	1	6	1	0	1	0	22
5861	1	7	1	0	1	0	81
5863	1	2	3	0	1	0	91
5863	1	7	1	0	1	0	82
5864	1	2	3	0	1	0	91
5864	1	7	1	0	1	0	82
5865	1	2	3	0	1	0	91
5866	1	2	3	0	1	0	91
5866	1	6	1	0	1	0	22
5866	1	7	2	0	1	0	82
5867	1	2	3	0	1	0	91
5867	1	7	2	0	1	0	77
5868	1	2	1	0	1	0	91
5868	1	6	1	0	1	0	22
5868	1	7	1	0	1	0	82
5869	1	2	1	0	1	0	93
5869	1	6	1	0	1	0	22
5869	1	7	1	0	1	0	103
5870	1	2	3	0	1	0	1
5870	1	7	1	0	1	0	9
5874	1	2	3	0	1	0	91
5874	1	7	1	0	1	0	82
5875	1	2	1	0	1	0	91
5875	1	7	1	0	1	0	82
5877	1	2	3	0	1	0	91
5877	1	7	2	0	1	0	77
5878	1	2	2	0	1	0	91
5878	1	7	1	0	1	0	82
5879	1	2	3	0	1	0	91
5879	1	7	1	0	1	0	82
5881	1	2	1	0	1	0	93
5881	1	6	1	0	1	0	22
5881	1	7	1	0	1	0	103
5882	1	2	3	0	1	0	91
5882	1	7	2	0	1	0	82
5883	1	2	3	0	1	0	91
5884	1	2	3	0	1	0	91
5884	1	7	1	0	1	0	9
5887	1	2	3	0	1	0	91
5887	1	7	1	0	1	0	81
5889	1	2	3	0	1	0	91
5889	1	7	1	0	1	0	82
5890	1	2	3	0	1	0	91
5890	1	7	1	0	1	0	82
5893	1	2	3	0	1	0	91
5893	1	7	1	0	1	0	82
5894	1	2	3	0	1	0	91
5894	1	7	1	0	1	0	82
5896	1	2	1	0	1	0	91
5896	1	6	1	0	1	0	22
5896	1	7	1	0	1	0	82
5897	1	2	3	0	1	0	91
5897	1	7	1	0	1	0	82
5898	1	2	3	0	1	0	91
5898	1	7	1	0	1	0	82
5901	1	2	3	0	1	0	91
5901	1	7	1	0	1	0	82
5902	1	2	1	0	1	0	91
5902	1	7	1	0	1	0	82
5903	1	2	3	0	1	0	93
5903	1	7	1	0	1	0	81
5904	1	2	3	0	1	0	91
5909	1	2	3	0	0	0	87
5911	1	2	1	0	1	0	24
5911	1	7	1	0	1	0	25
5912	1	2	3	0	1	0	1
5912	1	7	1	0	1	0	9
5913	1	2	1	0	1	0	93
5913	1	6	1	0	1	0	22
5913	1	7	1	0	1	0	81
5914	1	2	3	0	1	0	91
5914	1	7	1	0	1	0	82
5915	1	2	3	0	1	0	91
5915	1	7	2	0	1	0	82
5916	1	2	3	0	1	0	91
5916	1	7	1	0	1	0	82
5917	1	2	2	0	1	0	91
5917	1	7	1	0	1	0	82
5918	1	2	3	0	1	0	91
5918	1	7	1	0	1	0	82
5919	1	2	3	0	1	0	91
5921	1	2	3	0	1	0	91
5922	1	1	1	0	1	0	14
5922	1	2	1	0	1	0	24
5922	1	7	1	0	1	0	25
5922	1	14	1	0	1	0	45
5924	1	2	2	0	1	0	93
5924	1	7	1	0	1	0	81
5924	1	14	1	0	1	0	69
5928	1	2	3	0	1	0	91
5928	1	7	1	0	1	0	82
5930	1	2	2	0	1	0	91
5930	1	7	1	0	1	0	82
5931	1	2	3	0	1	0	91
5931	1	6	1	0	1	0	22
5931	1	7	1	0	1	0	82
5932	1	2	1	0	1	0	91
5932	1	7	1	0	1	0	82
5933	1	2	3	0	1	0	91
5934	1	2	3	0	1	0	91
5934	1	7	1	0	1	0	82
5935	1	2	3	0	1	0	91
5935	1	7	1	0	1	0	82
5936	1	2	3	0	1	0	91
5936	1	7	1	0	1	0	82
5938	1	2	3	0	1	0	91
5938	1	7	1	0	1	0	82
5939	1	2	3	0	1	0	91
5939	1	7	1	0	1	0	82
5940	1	2	1	0	1	0	91
5940	1	7	1	0	1	0	82
5941	1	2	2	0	1	0	93
5941	1	6	1	0	1	0	109
5941	1	7	1	0	1	0	81
5944	1	2	3	0	1	0	93
5944	1	7	2	0	1	0	81
5945	1	2	1	0	1	0	91
5945	1	7	1	0	1	0	25
5946	1	1	1	0	1	0	16
5946	1	2	4	0	1	0	7
5946	1	7	1	0	1	0	12
5947	1	2	3	0	1	0	91
5948	1	1	1	0	1	0	48
5948	1	2	1	0	1	0	92
5948	1	6	1	0	1	0	109
5948	1	7	1	0	1	0	81
5951	1	2	3	0	1	0	91
5951	1	7	1	0	1	0	82
5952	1	2	3	0	1	0	91
5952	1	7	1	0	1	0	9
5955	1	2	3	0	1	0	87
5955	1	7	1	0	1	0	82
5956	1	2	1	0	1	0	93
5956	1	6	1	0	1	0	22
5956	1	7	1	0	1	0	70
5959	1	2	3	0	1	0	91
5960	1	1	1	0	1	0	48
5960	1	2	3	0	1	0	93
5960	1	6	1	0	1	0	22
5960	1	7	1	0	1	0	103
5961	1	2	2	0	1	0	91
5961	1	7	1	0	1	0	82
5962	1	1	1	0	1	0	48
5963	1	2	3	0	1	0	91
5963	1	7	1	0	1	0	82
5964	1	2	3	0	1	0	91
5964	1	7	1	0	1	0	82
5965	1	2	3	0	1	0	91
5965	1	7	1	0	1	0	82
5966	1	2	3	0	1	0	91
5966	1	7	1	0	1	0	82
5967	1	2	1	0	1	0	93
5967	1	6	1	0	1	0	22
5967	1	7	1	0	1	0	103
5968	1	2	2	0	1	0	93
5968	1	6	1	0	1	0	109
5968	1	7	1	0	1	0	81
5971	1	2	3	0	1	0	91
5971	1	7	2	0	1	0	9
5972	1	2	3	0	1	0	91
5973	1	2	3	0	1	0	91
5973	1	7	1	0	1	0	9
5975	1	2	2	0	1	0	93
5975	1	6	1	0	1	0	22
5975	1	7	1	0	1	0	81
5976	1	2	1	0	1	0	1
5976	1	7	1	0	1	0	9
5978	1	2	3	0	1	0	1
5978	1	7	1	0	1	0	9
5980	1	2	1	0	1	0	1
5980	1	7	1	0	1	0	9
5982	1	2	2	0	1	0	93
5982	1	6	1	0	1	0	109
5982	1	7	1	0	1	0	81
5983	1	2	3	0	1	0	91
5983	1	7	1	0	1	0	9
5986	1	2	1	0	1	0	91
5986	1	7	1	0	1	0	82
5992	1	1	1	0	1	0	48
5992	1	2	6	0	1	0	93
5992	1	7	3	0	1	0	81
5995	1	1	1	0	1	0	16
5995	1	1	1	0	1	0	48
5995	1	2	2	0	1	0	93
5995	1	6	1	0	1	0	22
5995	1	7	1	0	1	0	81
5998	1	2	3	0	1	0	91
5999	1	2	2	0	1	0	91
5999	1	7	1	0	1	0	82
6003	1	2	1	0	1	0	91
6003	1	7	1	0	1	0	82
6004	1	1	1	0	1	0	16
6004	1	2	3	0	1	0	92
6004	1	7	1	0	1	0	12
6005	1	2	3	0	1	0	91
6005	1	6	1	0	1	0	22
6005	1	7	2	0	1	0	82
6006	1	2	3	0	1	0	91
6007	1	1	1	0	1	0	48
6007	1	2	2	0	1	0	93
6007	1	7	1	0	1	0	10
6011	1	2	1	0	1	0	91
6011	1	7	1	0	1	0	82
6013	1	2	1	0	1	0	91
6013	1	7	1	0	1	0	81
6016	1	1	1	0	1	0	61
6016	1	2	3	0	1	0	91
6016	1	7	1	0	1	0	82
6017	1	2	3	0	1	0	91
6017	1	7	2	0	1	0	9
6018	1	2	3	0	1	0	91
6018	1	7	1	0	1	0	9
6020	1	2	3	0	1	0	91
6020	1	7	1	0	1	0	9
6021	1	2	3	0	1	0	91
6021	1	7	1	0	1	0	9
6023	1	2	3	0	1	0	91
6023	1	7	2	0	1	0	77
6024	1	1	1	0	1	0	16
6024	1	2	3	0	1	0	93
6024	1	7	1	0	1	0	102
6029	1	2	2	0	1	0	92
6029	1	7	1	0	1	0	81
6031	1	2	3	0	1	0	91
6032	1	1	1	0	1	0	48
6032	1	2	3	0	1	0	93
6032	1	7	1	0	1	0	103
6033	1	2	3	0	1	0	91
6033	1	7	1	0	1	0	9
6034	1	2	1	0	1	0	91
6034	1	7	1	0	1	0	25
6035	1	2	1	0	1	0	91
6035	1	6	1	0	1	0	22
6035	1	7	1	0	1	0	82
6036	1	1	1	0	1	0	16
6036	1	2	2	0	1	0	93
6036	1	6	1	0	1	0	22
6036	1	7	1	0	1	0	103
6038	1	1	1	0	1	0	16
6038	1	2	3	0	1	0	93
6038	1	7	1	0	1	0	81
6040	1	2	3	0	1	0	93
6040	1	7	2	0	1	0	81
6041	1	2	2	0	1	0	91
6041	1	7	1	0	1	0	82
6042	1	2	2	0	1	0	91
6042	1	7	1	0	1	0	82
6043	1	1	1	0	1	0	16
6043	1	2	4	0	1	0	93
6043	1	6	1	0	1	0	22
6043	1	7	2	0	1	0	81
6045	1	2	3	0	1	0	91
6047	1	2	1	0	1	0	92
6047	1	6	1	0	1	0	22
6047	1	7	1	0	1	0	81
6049	1	2	3	0	1	0	91
6049	1	7	2	0	1	0	77
6052	1	2	1	0	1	0	87
6052	1	6	1	0	1	0	22
6052	1	7	1	0	1	0	82
6057	1	2	2	0	1	0	91
6057	1	7	1	0	1	0	82
6058	1	2	3	0	1	0	91
6058	1	7	1	0	1	0	82
6059	1	2	3	0	1	0	93
6059	1	6	1	0	1	0	22
6059	1	7	1	0	1	0	102
6060	1	2	2	0	1	0	91
6060	1	7	1	0	1	0	82
6062	1	1	1	0	1	0	16
6062	1	2	3	0	1	0	92
